0;1;2;3;4;5
-2.0074074074074075;-2.0074074074074075;-2.0074074074074075;-2.0074074074074075;-2.0074074074074075;-2.0074074074074075
-2.060714285714286;-2.060714285714286;-2.060714285714286;-2.060714285714286;-2.060714285714286;-2.060714285714286
-2.106896551724138;-2.106896551724138;-2.106896551724138;-2.106896551724138;-2.106896551724138;-2.106896551724138
-2.1033333333333335;-2.1033333333333335;-2.1033333333333335;-2.1033333333333335;-2.1033333333333335;-2.1033333333333335
-2.0999999999999996;-2.0999999999999996;-2.0999999999999996;-2.0999999999999996;-2.0999999999999996;-2.0999999999999996
-2.08125;-2.08125;-2.08125;-2.08125;-2.08125;-2.08125
-2.0787878787878786;-2.0787878787878786;-2.0787878787878786;-2.0787878787878786;-2.0787878787878786;-2.0787878787878786
-2.1029411764705883;-2.1029411764705883;-2.1029411764705883;-2.1029411764705883;-2.1029411764705883;-2.1029411764705883
-2.0714285714285716;-2.0714285714285716;-2.0714285714285716;-2.0714285714285716;-2.0714285714285716;-2.0714285714285716
-2.0694444444444446;-2.0694444444444446;-2.0694444444444446;-2.0694444444444446;-2.0694444444444446;-2.0694444444444446
-2.064864864864865;-2.064864864864865;-2.064864864864865;-2.064864864864865;-2.064864864864865;-2.064864864864865
-2.0631578947368423;-2.0631578947368423;-2.0631578947368423;-2.0631578947368423;-2.0631578947368423;-2.0631578947368423
-2.053846153846154;-2.053846153846154;-2.053846153846154;-2.053846153846154;-2.053846153846154;-2.053846153846154
-2.09;-2.09;-2.09;-2.09;-2.09;-2.09
-2.0853658536585367;-2.0853658536585367;-2.0853658536585367;-2.0853658536585367;-2.0853658536585367;-2.0853658536585367
-2.107142857142857;-2.107142857142857;-2.107142857142857;-2.107142857142857;-2.107142857142857;-2.107142857142857
-2.104651162790698;-2.104651162790698;-2.104651162790698;-2.104651162790698;-2.104651162790698;-2.104651162790698
-2.102272727272727;-2.102272727272727;-2.102272727272727;-2.102272727272727;-2.102272727272727;-2.102272727272727
-2.088888888888889;-2.088888888888889;-2.088888888888889;-2.088888888888889;-2.088888888888889;-2.088888888888889
-2.0847826086956522;-2.0847826086956522;-2.0847826086956522;-2.0847826086956522;-2.0847826086956522;-2.0847826086956522
-2.1042553191489364;-2.1042553191489364;-2.1042553191489364;-2.1042553191489364;-2.1042553191489364;-2.1042553191489364
-2.1020833333333333;-2.1020833333333333;-2.1020833333333333;-2.1020833333333333;-2.1020833333333333;-2.1020833333333333
-2.128571428571429;-2.128571428571429;-2.128571428571429;-2.128571428571429;-2.128571428571429;-2.128571428571429
-2.1260000000000003;-2.1260000000000003;-2.1260000000000003;-2.1260000000000003;-2.1260000000000003;-2.1260000000000003
-2.1137254901960785;-2.1137254901960785;-2.1137254901960785;-2.1137254901960785;-2.1137254901960785;-2.1137254901960785
-2.109615384615385;-2.109615384615385;-2.109615384615385;-2.109615384615385;-2.109615384615385;-2.109615384615385
-2.1207547169811325;-2.1207547169811325;-2.1207547169811325;-2.1207547169811325;-2.1207547169811325;-2.1207547169811325
-2.1185185185185187;-2.1185185185185187;-2.1185185185185187;-2.1185185185185187;-2.1185185185185187;-2.1185185185185187
-2.1163636363636367;-2.1163636363636367;-2.1163636363636367;-2.1163636363636367;-2.1163636363636367;-2.1163636363636367
-2.132142857142857;-2.132142857142857;-2.132142857142857;-2.132142857142857;-2.132142857142857;-2.132142857142857
-2.1298245614035087;-2.1298245614035087;-2.1298245614035087;-2.1298245614035087;-2.1298245614035087;-2.1298245614035087
-2.1189655172413793;-2.1189655172413793;-2.1189655172413793;-2.1189655172413793;-2.1189655172413793;-2.1189655172413793
-2.1254237288135593;-2.1254237288135593;-2.1254237288135593;-2.1254237288135593;-2.1084745762711865;-2.1254237288135593
-2.1233333333333335;-2.1233333333333335;-2.1233333333333335;-2.1233333333333335;-2.106666666666667;-2.1233333333333335
-2.1213114754098363;-2.1213114754098363;-2.1213114754098363;-2.1213114754098363;-2.09672131147541;-2.1213114754098363
-2.111290322580645;-2.111290322580645;-2.111290322580645;-2.111290322580645;-2.101612903225807;-2.111290322580645
-2.1317460317460317;-2.1317460317460317;-2.1317460317460317;-2.115873015873016;-2.0904761904761906;-2.1317460317460317
-2.1359375;-2.1359375;-2.1359375;-2.1046875;-2.0875;-2.1359375
-2.147692307692308;-2.147692307692308;-2.147692307692308;-2.1169230769230767;-2.1015384615384614;-2.147692307692308
-2.1454545454545455;-2.1454545454545455;-2.1454545454545455;-2.1303030303030304;-2.0924242424242423;-2.1454545454545455
-2.143283582089552;-2.143283582089552;-2.143283582089552;-2.1208955223880595;-2.0880597014925373;-2.143283582089552
-2.1411764705882352;-2.1411764705882352;-2.1411764705882352;-2.1161764705882353;-2.086764705882353;-2.1411764705882352
-2.153623188405797;-2.153623188405797;-2.153623188405797;-2.1144927536231886;-2.0898550724637683;-2.153623188405797
-2.144285714285714;-2.144285714285714;-2.144285714285714;-2.1171428571428574;-2.095714285714286;-2.144285714285714
-2.13943661971831;-2.13943661971831;-2.13943661971831;-2.1225352112676057;-2.0943661971830987;-2.13943661971831
-2.1374999999999997;-2.1374999999999997;-2.1374999999999997;-2.120833333333333;-2.0930555555555554;-2.1374999999999997
-2.13972602739726;-2.13972602739726;-2.13972602739726;-2.1191780821917807;-2.091780821917808;-2.13972602739726
-2.1445945945945946;-2.1445945945945946;-2.1445945945945946;-2.1175675675675674;-2.09054054054054;-2.1445945945945946
-2.1426666666666665;-2.1426666666666665;-2.1426666666666665;-2.1159999999999997;-2.0893333333333333;-2.1426666666666665
-2.1407894736842104;-2.1407894736842104;-2.1407894736842104;-2.1144736842105263;-2.093421052631579;-2.1407894736842104
-2.138961038961039;-2.138961038961039;-2.138961038961039;-2.118181818181818;-2.0948051948051947;-2.138961038961039
-2.137179487179487;-2.137179487179487;-2.137179487179487;-2.106410256410256;-2.087179487179487;-2.137179487179487
-2.1354430379746834;-2.1354430379746834;-2.1354430379746834;-2.0987341772151895;-2.0848101265822785;-2.1354430379746834
-2.15125;-2.13875;-2.13875;-2.09625;-2.08875;-2.13875
-2.1481481481481484;-2.1296296296296298;-2.1358024691358026;-2.1;-2.096296296296296;-2.137037037037037
-2.1402439024390243;-2.1280487804878048;-2.1280487804878048;-2.102439024390244;-2.09390243902439;-2.1353658536585365
-2.13855421686747;-2.1265060240963853;-2.1265060240963853;-2.1;-2.1108433734939758;-2.133734939759036
-2.136904761904762;-2.125;-2.125;-2.098809523809524;-2.1095238095238096;-2.132142857142857
-2.1294117647058823;-2.1223529411764708;-2.1176470588235294;-2.0858823529411765;-2.114117647058823;-2.1305882352941174
-2.127906976744186;-2.125581395348837;-2.116279069767442;-2.0872093023255816;-2.108139534883721;-2.1348837209302327
-2.1229885057471263;-2.127586206896552;-2.111494252873563;-2.0977011494252875;-2.101149425287356;-2.1379310344827585
-2.1261363636363635;-2.125;-2.1147727272727272;-2.102272727272727;-2.1;-2.1420454545454546
-2.1247191011235955;-2.1235955056179776;-2.1134831460674155;-2.101123595505618;-2.0977528089887643;-2.1393258426966293
-2.123333333333333;-2.111111111111111;-2.112222222222222;-2.1;-2.1011111111111114;-2.1422222222222222
-2.1252747252747253;-2.112087912087912;-2.1142857142857143;-2.1021978021978023;-2.101098901098901;-2.150549450549451
-2.134782608695652;-2.1217391304347823;-2.123913043478261;-2.101086956521739;-2.096739130434783;-2.1521739130434785
-2.132258064516129;-2.125806451612903;-2.121505376344086;-2.1043010752688174;-2.0946236559139786;-2.1494623655913982
-2.127659574468085;-2.124468085106383;-2.117021276595745;-2.1063829787234045;-2.0936170212765957;-2.1553191489361705
-2.126315789473684;-2.123157894736842;-2.1157894736842104;-2.105263157894737;-2.0926315789473686;-2.1557894736842105
-2.1354166666666665;-2.125;-2.1135416666666664;-2.1125000000000003;-2.0854166666666667;-2.154166666666667
-2.143298969072165;-2.1237113402061856;-2.1216494845360825;-2.111340206185567;-2.0845360824742265;-2.1628865979381446
-2.141836734693878;-2.126530612244898;-2.120408163265306;-2.1163265306122447;-2.073469387755102;-2.159183673469388
-2.1393939393939396;-2.125252525252525;-2.114141414141414;-2.112121212121212;-2.0727272727272728;-2.160606060606061
-2.148;-2.131;-2.112;-2.11;-2.0709999999999997;-2.1590000000000003
-2.1465346534653467;-2.128712871287129;-2.10990099009901;-2.108910891089109;-2.0702970297029704;-2.165346534653466
-2.145098039215686;-2.126470588235294;-2.1088235294117648;-2.107843137254902;-2.0598039215686272;-2.1637254901960787
-2.14368932038835;-2.125242718446602;-2.119417475728155;-2.100970873786408;-2.057281553398058;-2.167961165048544
-2.1423076923076922;-2.1240384615384613;-2.1134615384615385;-2.0999999999999996;-2.0567307692307693;-2.1634615384615383
-2.1504761904761907;-2.1266666666666665;-2.1123809523809522;-2.089523809523809;-2.0542857142857143;-2.160952380952381
-2.157547169811321;-2.131132075471698;-2.111320754716981;-2.0886792452830187;-2.059433962264151;-2.159433962264151
-2.1560747663551405;-2.128971962616822;-2.114953271028037;-2.086915887850467;-2.0588785046728972;-2.1579439252336448
-2.1546296296296297;-2.1277777777777778;-2.1083333333333334;-2.086111111111111;-2.0574074074074074;-2.150925925925926
-2.153211009174312;-2.1266055045871557;-2.1073394495412843;-2.0761467889908256;-2.0522935779816516;-2.1495412844036696
-2.151818181818182;-2.12;-2.100909090909091;-2.0736363636363637;-2.0554545454545456;-2.139090909090909
-2.14954954954955;-2.118918918918919;-2.1;-2.072972972972973;-2.0540540540540544;-2.137837837837838
-2.148214285714286;-2.1089285714285713;-2.090178571428571;-2.070535714285714;-2.0473214285714283;-2.1357142857142857
-2.146017699115044;-2.107964601769911;-2.0893805309734512;-2.075221238938053;-2.042477876106194;-2.134513274336283
-2.1447368421052633;-2.106140350877193;-2.087719298245614;-2.074561403508772;-2.03859649122807;-2.1245614035087717
-2.141739130434783;-2.1052173913043477;-2.0869565217391304;-2.0730434782608693;-2.032173913043478;-2.121739130434783
-2.149137931034483;-2.095689655172414;-2.0775862068965516;-2.068103448275862;-2.03103448275862;-2.1206896551724137
-2.14017094017094;-2.0931623931623933;-2.075213675213675;-2.0709401709401707;-2.034188034188034;-2.117948717948718
-2.1466101694915256;-2.0923728813559324;-2.0745762711864404;-2.0694915254237287;-2.0355932203389826;-2.1220338983050846
-2.139495798319328;-2.0899159663865547;-2.072268907563025;-2.063025210084034;-2.0310924369747894;-2.1210084033613446
-2.1333333333333333;-2.0941666666666667;-2.0766666666666667;-2.058333333333333;-2.0308333333333333;-2.1191666666666666
-2.1371900826446284;-2.093388429752066;-2.0760330578512396;-2.0545454545454547;-2.0297520661157025;-2.114049586776859
-2.136065573770492;-2.0918032786885243;-2.074590163934426;-2.0483606557377048;-2.021311475409836;-2.1163934426229507
-2.1341463414634148;-2.0804878048780484;-2.069918699186992;-2.0471544715447156;-2.026829268292683;-2.114634146341463
-2.1330645161290325;-2.0854838709677415;-2.0725806451612905;-2.0500000000000003;-2.025;-2.108064516129032
-2.124;-2.0839999999999996;-2.0711999999999997;-2.0512;-2.028;-2.1031999999999997
-2.1214285714285714;-2.0777777777777775;-2.065079365079365;-2.046825396825397;-2.026190476190476;-2.0992063492063493
-2.120472440944882;-2.0732283464566925;-2.0606299212598422;-2.0464566929133863;-2.0251968503937006;-2.0929133858267717
-2.11796875;-2.06953125;-2.0570312499999996;-2.0453124999999996;-2.025;-2.09140625
-2.121705426356589;-2.063565891472868;-2.051162790697674;-2.0372093023255813;-2.0248062015503874;-2.0937984496124034
-2.1207692307692305;-2.0623076923076926;-2.05;-2.042307692307692;-2.0246153846153847;-2.094615384615384
-2.119083969465649;-2.064885496183206;-2.0526717557251906;-2.0404580152671756;-2.018320610687023;-2.0900763358778622
-2.1143939393939397;-2.065909090909091;-2.0537878787878787;-2.0431818181818184;-2.021212121212121;-2.089393939393939
-2.1165413533834587;-2.0616541353383457;-2.049624060150376;-2.0413533834586466;-2.0142857142857142;-2.08796992481203
-2.1149253731343283;-2.0611940298507463;-2.0492537313432835;-2.040298507462687;-2.021641791044776;-2.0798507462686566
-2.108888888888889;-2.06;-2.0481481481481483;-2.04;-2.02;-2.0844444444444443
-2.1044117647058824;-2.0522058823529408;-2.0404411764705883;-2.039705882352941;-2.019117647058824;-2.0823529411764703
-2.1007299270072988;-2.056934306569343;-2.045255474452554;-2.0394160583941603;-2.0189781021897812;-2.0846715328467154
-2.0949275362318844;-2.0550724637681155;-2.0434782608695654;-2.0333333333333337;-2.011594202898551;-2.0826086956521737
-2.093525179856115;-2.0575539568345325;-2.046043165467626;-2.035971223021583;-2.0115107913669066;-2.081294964028777
-2.0957142857142856;-2.0557142857142856;-2.044285714285714;-2.0292857142857144;-2.009285714285714;-2.080714285714286
-2.09645390070922;-2.054609929078014;-2.0432624113475177;-2.0361702127659576;-2.0042553191489363;-2.0801418439716315
-2.0922535211267608;-2.054225352112676;-2.0429577464788733;-2.0345070422535207;-2.0035211267605635;-2.0795774647887324
-2.091608391608392;-2.0538461538461537;-2.0426573426573427;-2.033566433566434;-2.006293706293706;-2.0734265734265733
-2.0902777777777777;-2.053472222222222;-2.042361111111111;-2.033333333333333;-2.004861111111111;-2.0756944444444443
-2.0827586206896553;-2.0475862068965514;-2.0365517241379307;-2.026206896551724;-2.003448275862069;-2.0689655172413794
-2.0869863013698624;-2.05;-2.0390410958904104;-2.026027397260274;-2.0;-2.0753424657534247
-2.0850340136054424;-2.043537414965986;-2.0326530612244893;-2.0238095238095237;-1.9959183673469387;-2.0734693877551016
-2.087162162162162;-2.05;-2.0391891891891887;-2.018918918918919;-1.9966216216216217;-2.0722972972972973
-2.085234899328859;-2.0483221476510067;-2.0375838926174494;-2.018120805369128;-2.0033557046979866;-2.0718120805369127
-2.084;-2.0473333333333334;-2.0366666666666666;-2.0206666666666666;-2.0033333333333334;-2.0646666666666667
-2.0834437086092716;-2.047019867549669;-2.0364238410596025;-2.019205298013245;-2.002649006622516;-2.0642384105960265
-2.082894736842105;-2.0401315789473684;-2.0296052631578947;-2.017763157894737;-2.001315789473684;-2.0618421052631577
-2.0823529411764703;-2.0398692810457515;-2.0294117647058822;-2.01437908496732;-2.000653594771242;-2.056862745098039
-2.076623376623376;-2.0376623376623373;-2.027272727272727;-2.0103896103896104;-1.9954545454545451;-2.055844155844156
-2.0787096774193543;-2.0329032258064514;-2.02258064516129;-2.0109677419354837;-2.000645161290323;-2.0580645161290323
-2.072435897435897;-2.032051282051282;-2.0217948717948717;-2.0173076923076922;-2.0025641025641026;-2.0564102564102567
-2.078343949044586;-2.0343949044585985;-2.0242038216560507;-2.0171974522292992;-2.0031847133757963;-2.0547770700636945
-2.0765822784810126;-2.032911392405063;-2.0227848101265824;-2.0164556962025317;-1.9987341772151899;-2.0512658227848104
-2.0754716981132075;-2.0314465408805034;-2.021383647798742;-2.0150943396226415;-1.9861635220125786;-2.047169811320755
-2.075;-2.028125;-2.018125;-2.0143750000000002;-1.983125;-2.0475000000000003
-2.0683229813664594;-2.0242236024844718;-2.0142857142857142;-2.0093167701863353;-1.9801242236024845;-2.053416149068323
-2.067901234567901;-2.0246913580246915;-2.0148148148148146;-2.0141975308641977;-1.974074074074074;-2.0530864197530865
-2.065644171779141;-2.0306748466257667;-2.0208588957055214;-2.015950920245399;-1.9699386503067486;-2.0521472392638036
-2.0609756097560976;-2.0304878048780486;-2.020731707317073;-2.0164634146341465;-1.9670731707317075;-2.050609756097561
-2.06;-2.0296969696969698;-2.02;-2.012121212121212;-1.9600000000000002;-2.04969696969697
-2.0620481927710843;-2.0283132530120485;-2.0186746987951807;-2.0;-1.9536144578313257;-2.044578313253012
-2.060479041916168;-2.027544910179641;-2.0179640718562872;-1.9970059880239521;-1.9497005988023954;-2.049101796407186
-2.0589285714285714;-2.0226190476190475;-2.0130952380952385;-1.994047619047619;-1.945238095238095;-2.050595238095238
-2.055621301775148;-2.0272189349112426;-2.0177514792899407;-1.9881656804733727;-1.9426035502958576;-2.050887573964497
-2.051764705882353;-2.0288235294117647;-2.019411764705883;-1.9841176470588235;-1.9452941176470588;-2.046470588235294
-2.052046783625731;-2.0292397660818713;-2.0198830409356727;-1.9812865497076024;-1.9444444444444444;-2.034502923976608
-2.0575581395348834;-2.025;-2.015697674418605;-1.974418604651163;-1.941860465116279;-2.031395348837209
-2.0572254335260114;-2.0132947976878612;-2.004046242774567;-1.9682080924855492;-1.938728323699422;-2.028323699421965
-2.05632183908046;-2.010344827586207;-2.0011494252873567;-1.9643678160919544;-1.9298850574712645;-2.022413793103448
-2.054857142857143;-2.0074285714285716;-1.9982857142857144;-1.96;-1.9302857142857144;-2.0182857142857147
-2.053977272727273;-2.0017045454545457;-1.9926136363636366;-1.9573863636363635;-1.9176136363636365;-2.0153409090909093
-2.049152542372881;-1.9977401129943504;-1.9887005649717515;-1.9598870056497173;-1.9073446327683616;-2.0084745762711864
-2.053370786516854;-1.9949438202247192;-1.9859550561797752;-1.9589887640449442;-1.9022471910112362;-2.0022471910112363
-2.054748603351955;-1.9882681564245812;-1.979329608938548;-1.956424581005587;-1.8871508379888267;-1.998324022346369
-2.0549999999999997;-1.9822222222222226;-1.9733333333333336;-1.9533333333333334;-1.886111111111111;-1.993888888888889
-2.050828729281768;-1.9784530386740333;-1.9696132596685085;-1.9447513812154695;-1.8817679558011047;-1.9911602209944754
-2.0395604395604394;-1.9741758241758245;-1.9653846153846157;-1.945054945054945;-1.8785714285714283;-1.9934065934065939
-2.0366120218579233;-1.9715846994535522;-1.9628415300546451;-1.9327868852459018;-1.8754098360655738;-1.9923497267759565
-2.033695652173913;-1.9739130434782608;-1.965217391304348;-1.922826086956522;-1.872282608695652;-1.9896739130434784
-2.0281081081081083;-1.972972972972973;-1.9643243243243242;-1.9178378378378378;-1.866486486486487;-1.9864864864864864
-2.024193548387097;-1.9704301075268817;-1.9618279569892472;-1.903225806451613;-1.8602150537634408;-1.9779569892473117
-2.021390374331551;-1.967379679144385;-1.9588235294117649;-1.902139037433155;-1.8556149732620322;-1.9780748663101604
-2.0148936170212766;-1.9590425531914895;-1.9505319148936173;-1.8978723404255318;-1.848936170212766;-1.9659574468085108
-2.008994708994709;-1.9592592592592593;-1.950793650793651;-1.8947089947089948;-1.8481481481481483;-1.956084656084656
-2.0052631578947366;-1.9473684210526316;-1.9389473684210525;-1.891578947368421;-1.8236842105263158;-1.9510526315789474
-2.0010471204188485;-1.9376963350785341;-1.9293193717277486;-1.8884816753926703;-1.8162303664921464;-1.9366492146596856
-1.9984375000000003;-1.9328125;-1.9244791666666667;-1.8828125;-1.8140624999999997;-1.9354166666666668
-2.000518134715026;-1.9186528497409328;-1.910362694300518;-1.8766839378238342;-1.811917098445596;-1.9310880829015546
-1.9994845360824745;-1.9175257731958764;-1.9092783505154638;-1.8721649484536083;-1.8082474226804122;-1.9278350515463918
-1.996923076923077;-1.9133333333333336;-1.905128205128205;-1.8656410256410254;-1.8046153846153845;-1.924615384615385
-1.9938775510204085;-1.9102040816326529;-1.9020408163265303;-1.864795918367347;-1.8005102040816325;-1.9214285714285715
-1.985786802030457;-1.9071065989847718;-1.8989847715736041;-1.8411167512690352;-1.7964467005076141;-1.9157360406091375
-1.985858585858586;-1.904040404040404;-1.8959595959595958;-1.8338383838383836;-1.7823232323232323;-1.9095959595959597
-1.9743718592964825;-1.8984924623115582;-1.8904522613065329;-1.8316582914572865;-1.779396984924623;-1.9050251256281407
-1.965;-1.8925;-1.8844999999999998;-1.8295;-1.7645;-1.8984999999999999
-1.9580000000000002;-1.8855000000000002;-1.8775;-1.8229999999999997;-1.7545;-1.895
-1.9439999999999997;-1.8784999999999998;-1.8705;-1.8185;-1.7459999999999996;-1.871
-1.9445;-1.8789999999999998;-1.8710000000000002;-1.8155;-1.745;-1.865
-1.94;-1.855;-1.847;-1.8105000000000002;-1.7425;-1.8619999999999999
-1.9369999999999998;-1.8475;-1.8395;-1.7959999999999996;-1.7389999999999999;-1.8595
-1.9340000000000002;-1.8449999999999998;-1.837;-1.7925;-1.7365000000000002;-1.8555
-1.9305;-1.8419999999999999;-1.834;-1.7764999999999997;-1.726;-1.851
-1.9244999999999999;-1.8375;-1.8295;-1.7685;-1.7135000000000002;-1.8459999999999999
-1.9164999999999999;-1.8315000000000001;-1.8235;-1.7584999999999997;-1.7039999999999997;-1.8395
-1.9114999999999998;-1.8264999999999998;-1.8185;-1.7555;-1.6994999999999998;-1.8244999999999998
-1.905;-1.8219999999999998;-1.8139999999999998;-1.7534999999999996;-1.692;-1.821
-1.9035;-1.807;-1.7989999999999997;-1.7494999999999998;-1.6804999999999999;-1.805
-1.8844999999999998;-1.808;-1.8;-1.7515;-1.6744999999999999;-1.8019999999999998
-1.8775;-1.793;-1.785;-1.742;-1.666;-1.7945
-1.88;-1.7904999999999998;-1.7825;-1.735;-1.67;-1.797
-1.8769999999999998;-1.7819999999999998;-1.7739999999999998;-1.7269999999999999;-1.6675;-1.7945
-1.8725;-1.7790000000000001;-1.7710000000000001;-1.7225;-1.651;-1.7905000000000002
-1.8685;-1.777;-1.7689999999999997;-1.715;-1.6480000000000001;-1.7879999999999998
-1.8585;-1.7679999999999998;-1.76;-1.6985;-1.6370000000000002;-1.7725
-1.8535;-1.765;-1.757;-1.6875;-1.5795000000000001;-1.76
-1.8344999999999998;-1.7505000000000002;-1.7425;-1.6739999999999997;-1.5630000000000002;-1.7479999999999998
-1.8330000000000002;-1.7405000000000002;-1.7325;-1.675;-1.5605000000000002;-1.746
-1.817;-1.7324999999999997;-1.7245;-1.6725;-1.5555;-1.7380000000000002
-1.805;-1.7239999999999998;-1.716;-1.652;-1.5485000000000002;-1.7224999999999997
-1.7964999999999998;-1.716;-1.7080000000000002;-1.6484999999999999;-1.544;-1.7114999999999998
-1.7910000000000001;-1.702;-1.6939999999999997;-1.64;-1.5255;-1.6994999999999998
-1.7884999999999998;-1.6909999999999998;-1.683;-1.5825;-1.5085;-1.6980000000000002
-1.777;-1.6739999999999997;-1.6659999999999997;-1.5625;-1.4965000000000002;-1.6879999999999997
-1.767;-1.6655000000000002;-1.6575;-1.5505000000000002;-1.4845;-1.6644999999999999
-1.7564999999999997;-1.6629999999999998;-1.6549999999999998;-1.5455;-1.474;-1.661
-1.7439999999999998;-1.6464999999999999;-1.6384999999999998;-1.5425;-1.465;-1.655
-1.7385;-1.6455000000000002;-1.6375;-1.5405000000000002;-1.4625;-1.6
-1.7339999999999998;-1.6395;-1.6315;-1.5245;-1.4575;-1.5875
-1.7214999999999998;-1.5775;-1.5695000000000001;-1.5030000000000001;-1.4469999999999998;-1.578
-1.715;-1.57;-1.5619999999999998;-1.5035000000000003;-1.4469999999999998;-1.578
-1.704;-1.565;-1.5570000000000004;-1.4985;-1.4265;-1.575
-1.695;-1.5605000000000002;-1.5525;-1.4885;-1.4095;-1.5710000000000002
-1.6935000000000002;-1.5575;-1.5494999999999999;-1.4794999999999998;-1.393;-1.555
-1.6925;-1.5545000000000002;-1.5465;-1.4760000000000002;-1.3895;-1.5395
-1.6684999999999999;-1.5310000000000001;-1.5230000000000001;-1.4635000000000002;-1.379;-1.5275
-1.6655000000000002;-1.5145000000000002;-1.5065;-1.4580000000000002;-1.3665;-1.523
-1.6545;-1.505;-1.497;-1.4480000000000002;-1.34;-1.5075
-1.5970000000000002;-1.5;-1.492;-1.4275;-1.3385;-1.4985000000000002
-1.5845000000000002;-1.4894999999999998;-1.4815;-1.41;-1.3344999999999998;-1.4935000000000003
-1.5820000000000005;-1.483;-1.475;-1.3959999999999997;-1.3255000000000001;-1.4910000000000003
-1.5775;-1.4785000000000001;-1.4705000000000001;-1.3915;-1.318;-1.4855
-1.5695;-1.4685;-1.4605000000000001;-1.3835;-1.31;-1.4755
-1.5650000000000004;-1.4625;-1.4545;-1.3704999999999998;-1.307;-1.455
-1.5419999999999998;-1.4505000000000001;-1.4425;-1.3419999999999999;-1.2845;-1.4305
-1.525;-1.43;-1.422;-1.3405;-1.271;-1.4139999999999997
-1.5230000000000001;-1.415;-1.4069999999999998;-1.3389999999999997;-1.2590000000000001;-1.4115
-1.5185;-1.3989999999999998;-1.391;-1.328;-1.256;-1.409
-1.5045;-1.3905;-1.3825;-1.3165;-1.245;-1.3925
-1.4955;-1.3875;-1.3795;-1.3135000000000003;-1.228;-1.371
-1.4905000000000002;-1.3744999999999998;-1.3665;-1.3105000000000002;-1.218;-1.3695
-1.4805000000000001;-1.3479999999999999;-1.34;-1.29;-1.2055;-1.3605
-1.4745;-1.3464999999999998;-1.3385;-1.2765;-1.1894999999999998;-1.349
-1.472;-1.345;-1.337;-1.2645000000000002;-1.1880000000000002;-1.3435
-1.449;-1.331;-1.3230000000000002;-1.2585;-1.1855;-1.338
-1.4314999999999998;-1.3230000000000002;-1.315;-1.2510000000000001;-1.183;-1.335
-1.415;-1.32;-1.3119999999999998;-1.234;-1.1835;-1.3195
-1.4125;-1.3195;-1.3114999999999997;-1.2265;-1.1755;-1.3085
-1.4025;-1.297;-1.2890000000000001;-1.2169999999999999;-1.1684999999999999;-1.287
-1.3875;-1.2815;-1.2734999999999999;-1.204;-1.1385;-1.2814999999999999
-1.3614999999999997;-1.2625;-1.2545;-1.1955;-1.131;-1.2695
-1.36;-1.2590000000000001;-1.251;-1.1855;-1.1265;-1.2525
-1.3559999999999999;-1.2514999999999998;-1.2435;-1.1855;-1.1225;-1.2425
